Carpet Area,Super Area,Bathroom,Balcony,Price (in rupees)
0.3584364156925156,0.0,4.117775333131439,-0.0019739169739981305,0.40052027364230525
-0.2477968349144504,0.0,-0.4934721133614807,1.2139238471516076,0.5185446490470589
0.0,-0.4329353949360809,-0.4934721133614807,-1.217871681099604,0.35034062906662405
0.0,-0.22589454270572473,-0.4934721133614807,0.0,-0.1794962483631474
-0.35869316124499295,0.0,-1.6462839749847107,-1.217871681099604,-0.09603064431873992
-0.3325999079907477,0.0,-0.4934721133614807,1.2139238471516076,0.08131447924696505
-0.23909908382970196,0.0,-0.4934721133614807,0.0,0.06746782866843351
-0.3260765946771863,0.0,-1.6462839749847107,-1.217871681099604,0.25850532258338277
-0.2995484538687036,0.0,-1.6462839749847107,-1.217871681099604,-0.08210685362556473
-0.2673667748551344,0.0,-0.4934721133614807,0.0,1.0523778834380641e-16
0.0,-0.7072267429638885,-1.6462839749847107,0.0,-0.12306825450133217
0.0,-0.5576132804032662,-0.4934721133614807,0.0,-0.02942015532396556
-0.21648493100935604,0.0,-0.4934721133614807,-1.217871681099604,0.5536048311525886
-0.33042547021956054,0.0,-1.6462839749847107,1.2139238471516076,-0.02548600947714044
-0.23344554562461547,0.0,-0.4934721133614807,-1.217871681099604,0.0739090282411766
-0.3247719320144741,0.0,-0.4934721133614807,0.0,1.0523778834380641e-16
0.0,-0.6860692836118814,-1.6462839749847107,-1.217871681099604,-0.15311432915502599
-0.3152044058212508,0.0,-1.6462839749847107,-0.0019739169739981305,-0.1197897996289779
0.0,-0.6218412820075738,-1.6462839749847107,-0.0019739169739981305,-0.09965622970699052
-0.37826310118567696,0.0,-1.6462839749847107,0.0,0.03707462349884335
-0.23909908382970196,0.0,-0.4934721133614807,0.0,0.052579786542212945
0.0,0.0068375101663544855,-0.4934721133614807,0.0,0.011541245551801879
-0.0821046767499927,0.0,0.6593397482617491,0.0,0.358903181792067
0.0,-0.3951542175217823,-0.4934721133614807,0.0,-0.0755499438808562
-0.21735470611783086,0.0,-0.4934721133614807,2.4298216112772133,1.0523778834380641e-16
0.0,-0.5084977497646781,-0.4934721133614807,0.0,0.12285443098255971
